Decade,Date,Time,Location,Operator,Flight_Num,Route,Ac_Type,Registration,Cn_Ln,Aboard,Fatalities,Ground,Summary,Aboard_Total,Fatalities_Total,Operator_vs_Military,Country_location,Code,Country_Geopy,State_Code
1920,1928-02-26,,"Marquette, Nebraska",Boeing Air Transport,,,Boeing 40,NC280,891,"{'total': 2, 'passengers': 1, 'crew': 1}","{'total': 1, 'passengers': 1, 'crew': 0}",0.0,The air mail plane crashed into a grove of cottonwood trees and burned. Businessman F.H. Craig was killed and pilot Frank Yegar injured. The pilot descended in altitude due to air pockets.The plane then ran into an air pocket that brought the plane down into the grove of trees.,2,1,Boeing Air Transport,"{'place_id': 316442074, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 169545, 'lat': '41.0070132', 'lon': '-98.0114268', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.2919032743, 'addresstype': 'village', 'name': 'Marquette', 'display_name': 'Marquette, Hamilton County, Nebraska, United States', 'boundingbox': ['41.0026960', '41.0102280', '-98.0137380', '-98.0052470']}",USA,"Nebraska, United States",NE
1920,1928-04-17,,"Federal, Wyoming",Boeing Air Transport,,,Boeing 40,"NC282
NC282",893,"{'total': 2, 'passengers': 1, 'crew': 1}","{'total': 1, 'passengers': 1, 'crew': 0}",0.0,Spatial disorientation after entering a snowstorm.,2,1,Boeing Air Transport,"{'place_id': 4241411, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 894587470, 'lat': '38.889820150000006', 'lon': '-77.04024448558823', 'class': 'building', 'type': 'yes', 'place_rank': 30, 'importance': 1e-05, 'addresstype': 'building', 'name': 'Wyoming', 'display_name': 'Wyoming, Elm Walk, Ward 2, Washington, District of Columbia, 20245, United States', 'boundingbox': ['38.8898141', '38.8898262', '-77.0402520', '-77.0402370']}",USA,"District of Columbia, United States",DC
1920,1928-05-12,,"Dearborn, Minnesota",Ford Air Freight Inc.,,Dearborn - Buffalo,Ford 4,NC1492,4-AT-001,"{'total': 2, 'passengers': 0, 'crew': 2}","{'total': 2, 'passengers': 0, 'crew': 2}",0.0,The cargo plane crashed on it’s inaugural flight. The pilot tried to become airborne without sufficient speed.,2,2,Ford Air Freight Inc.,"{'place_id': 28943240, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 6028511, 'lat': '44.9189015', 'lon': '-93.3906083', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.10001, 'addresstype': 'road', 'name': 'Dearborn Court', 'display_name': 'Dearborn Court, Presidents, Edina, Hennepin County, Minnesota, 55343, United States', 'boundingbox': ['44.9189015', '44.9200216', '-93.3906083', '-93.3905747']}",USA,"Minnesota, United States",MN
1920,1928-06-22,,"Lebo, Kansas",National Air Transport,,Chicago - Dallas,Douglas M-4,NC1059,628,"{'total': 1, 'passengers': 0, 'crew': 1}","{'total': 1, 'passengers': 0, 'crew': 1}",0.0,The mail plane flew into tornado like winds and crashed in a field.,1,1,National Air Transport,"{'place_id': 322325240, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 129853, 'lat': '38.4166818', 'lon': '-95.8530441', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.4173706367, 'addresstype': 'city', 'name': 'Lebo', 'display_name': 'Lebo, Coffey County, Kansas, United States', 'boundingbox': ['38.4047410', '38.4270250', '-95.8916910', '-95.8485643']}",USA,"Kansas, United States",KS
1920,1928-09-04,11:30,"Pocatello, Idaho",National Parks Airways,,Great Falls - Pocatello - Salt Lake City,Fokker Super Universal,NC7242,809,"{'total': 7, 'passengers': 6, 'crew': 1}","{'total': 7, 'passengers': 6, 'crew': 1}",0.0,"While flying low and circling six times for a landing, the mail plane went into a nose dive when the pilot headed into the wind and crashed to the ground, rolling over several times.",7,7,National Parks Airways,"{'place_id': 314906669, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 121319, 'lat': '42.8620287', 'lon': '-112.450627', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.4977558628, 'addresstype': 'city', 'name': 'Pocatello', 'display_name': 'Pocatello, Bannock County, Idaho, United States', 'boundingbox': ['42.8021470', '42.9314880', '-112.6318620', '-112.3602590']}",USA,"Idaho, United States",ID
1920,1928-10-18,,"Polk, Pennsylvania",National Air Transport,,,Douglas M-4,NC1064,658,"{'total': 1, 'passengers': 0, 'crew': 1}","{'total': 1, 'passengers': 0, 'crew': 1}",0.0,The mail plane crashed into a hill and burned during the night during poor weather conditons.,1,1,National Air Transport,"{'place_id': 6473016, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 188978, 'lat': '41.3670014', 'lon': '-79.9292233', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.2582184743, 'addresstype': 'village', 'name': 'Polk', 'display_name': 'Polk, Venango County, Pennsylvania, United States', 'boundingbox': ['41.3535350', '41.3803810', '-79.9457030', '-79.9134830']}",USA,"Pennsylvania, United States",PA
1920,1928-11-24,,"Edgerton, Ohio",Universal Airlines,,Cleveland - Chicago,Hamilton H-47,NC7521,46,"{'total': 3, 'passengers': 2, 'crew': 1}","{'total': 3, 'passengers': 2, 'crew': 1}",0.0,The mail plane crashed in a heavy snow storm.,3,3,Universal Airlines,"{'place_id': 25517070, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 182826, 'lat': '41.4487184', 'lon': '-84.7480385', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.3681802198, 'addresstype': 'village', 'name': 'Edgerton', 'display_name': 'Edgerton, St. Joseph Township, Williams County, Ohio, United States', 'boundingbox': ['41.4357150', '41.4628090', '-84.7682920', '-84.7245940']}",USA,"Ohio, United States",OH
1920,1928-11-25,,"Edgerton, Ohio",Continental Air Lines,,Cleveland - Louisville,Travel Air 4000,NC5436,525,"{'total': 1, 'passengers': 0, 'crew': 1}","{'total': 1, 'passengers': 0, 'crew': 1}",0.0,The mail plane crashed in a heavy snow storm,1,1,Continental Air Lines,"{'place_id': 25517070, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 182826, 'lat': '41.4487184', 'lon': '-84.7480385', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.3681802198, 'addresstype': 'village', 'name': 'Edgerton', 'display_name': 'Edgerton, St. Joseph Township, Williams County, Ohio, United States', 'boundingbox': ['41.4357150', '41.4628090', '-84.7682920', '-84.7245940']}",USA,"Ohio, United States",OH
1920,1928-11-25,,"Bristolville, Ohio",National Air Transport,,,Douglas M-4,NC792,650,"{'total': 1, 'passengers': 0, 'crew': 1}","{'total': 1, 'passengers': 0, 'crew': 1}",0.0,The mail plane crashed in a snow storm.,1,1,National Air Transport,"{'place_id': 24939853, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 16025071, 'lat': '41.3874649', 'lon': '-80.8692679', 'class': 'boundary', 'type': 'administrative', 'place_rank': 14, 'importance': 0.40001000000000003, 'addresstype': 'village', 'name': 'Bristol Township', 'display_name': 'Bristol Township, Trumbull County, Ohio, 44402, United States', 'boundingbox': ['41.3482367', '41.4255810', '-80.9054539', '-80.8108664']}",USA,"Ohio, United States",OH
1920,1928-12-01,c 10:00,"Spur, Texas",Sunbeam Air Transport Co.,,San Antonio - Amarillo - Tulsa - Denver,Ford 4-AT-B Tri Motor,NC7862,4-AT-47,"{'total': 5, 'passengers': 4, 'crew': 1}","{'total': 5, 'passengers': 4, 'crew': 1}",0.0,The aircraft crashed and burned while en route. Flames were seen aboard the plane before it crashed. The plane was on a delivery flight.,5,5,Sunbeam Air Transport Co.,"{'place_id': 319179277, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 6595946, 'lat': '33.4764767', 'lon': '-100.855685', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.4323951898, 'addresstype': 'city', 'name': 'Spur', 'display_name': 'Spur, Dickens County, Texas, United States', 'boundingbox': ['33.4423340', '33.4875640', '-100.8763710', '-100.8424130']}",USA,"Texas, United States",TX
1920,1928-12-10,10:45,"Spokan, Washington",Spokane Airways,,Colfax - Spokane,Ford Tri-motor 4,NC7687,4-AT-045,"{'total': 5, 'passengers': 3, 'crew': 2}","{'total': 5, 'passengers': 3, 'crew': 2}",0.0,The aircraft crashed while attempting to land in fog.,5,5,Spokane Airways,"{'place_id': 315052927, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 237598, 'lat': '47.6571104', 'lon': '-117.2613936', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.45712625020000003, 'addresstype': 'town', 'name': 'Spokane Valley', 'display_name': 'Spokane Valley, Spokane County, Washington, United States', 'boundingbox': ['47.5998050', '47.7098750', '-117.3469902', '-117.1427672']}",USA,"Washington, United States",WA
1920,1928-12-20,,"Huron, Ohio",National Air Transport,,Cleveland - Chicago,Douglas M-4,NC790,653,"{'total': 1, 'passengers': 0, 'crew': 1}","{'total': 1, 'passengers': 0, 'crew': 1}",0.0,The mail plane crashed into an apple tree during a snow storm after the pilot experienced spatial disorientation.,1,1,National Air Transport,"{'place_id': 25342697, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 911254, 'lat': '41.1305303', 'lon': '-82.591828', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.519916511, 'addresstype': 'county', 'name': 'Huron County', 'display_name': 'Huron County, Ohio, United States', 'boundingbox': ['40.9929002', '41.2899592', '-82.8414423', '-82.3366326']}",USA,"Ohio, United States",OH
1920,1928-12-23,,"Chattanooga, Tennessee",Interstate Airlines,,,Fairchild FC-2,,,"{'total': 4, 'passengers': 3, 'crew': 1}","{'total': 4, 'passengers': 3, 'crew': 1}",0.0,Crashed onto a roof and garage on takeoff and burst into flames. The motor may have not been warmed- up properly.,4,4,Interstate Airlines,"{'place_id': 327470900, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 197273, 'lat': '35.0457219', 'lon': '-85.3094883', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.5516907462, 'addresstype': 'city', 'name': 'Chattanooga', 'display_name': 'Chattanooga, Hamilton County, East Tennessee, Tennessee, United States', 'boundingbox': ['34.9829380', '35.2143460', '-85.4255628', '-85.0515870']}",USA,"Tennessee, United States",TN
2000,2004-03-16,0401,"Tonopah, Nevada",Military - United States Air Force,,,Beechcraft 1900C,N27RA,UB-37,"{'total': 5, 'passengers': 4, 'crew': 1}","{'total': 5, 'passengers': 4, 'crew': 1}",0.0,While on approach and during a turn the pilot suffered a sudden cardiac death. Half way through the turn the airplane began a gradual descent until it impacted the ground. The airplane broke up and burst into flames. The pilot willfully deceived flight medical examiners and suppressed medical information and ingested inappropriate medications for a deteriorating and dangerous health condition.,5,5,Military,"{'place_id': 378026633, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 170155, 'lat': '38.0681008', 'lon': '-117.230949', 'class': 'place', 'type': 'locality', 'place_rank': 25, 'importance': 0.433600484, 'addresstype': 'town', 'name': 'Tonopah', 'display_name': 'Tonopah, Nye County, Nevada, 89949, United States', 'boundingbox': ['38.0476391', '38.1523107', '-117.3151933', '-117.1860460']}",USA,"Nevada, United States",NV
2000,2004-03-21,0220,"Pyote, Texas",Air Ambulance - Med-Trans Corp.,,"Odessa, TX - Lubbock, TX",Bell 407,N502MT,53549,"{'total': 5, 'passengers': 4, 'crew': 1}","{'total': 4, 'passengers': 3, 'crew': 1}",0.0,"The helicopter impacted terrain while maneuvering in reduced visibility conditions. The pilot's inadvertent encounter with adverse weather, which resulted in the pilot failing to maintain terrain clearance. Contributing factors were the dark night conditions, the pilot's inadequate preflight preparation and planning, and the pressure to complete the mission induced by the pilot as a result of the nature of the EMS mission.",5,4,Air Ambulance - Med-Trans Corp.,"{'place_id': 305365561, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 6587598, 'lat': '31.5366066', 'lon': '-103.126191', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.27868867950000004, 'addresstype': 'town', 'name': 'Pyote', 'display_name': 'Pyote, Ward County, Texas, 79777, United States', 'boundingbox': ['31.5279070', '31.5491300', '-103.1339510', '-103.1117430']}",USA,"Texas, United States",TX
2000,2004-08-13,0050,"Cincinnati, Ohio",Air Taroma,185,Memphis - Cincinnati,Convair CV-580,N586P,68,"{'total': 2, 'passengers': 0, 'crew': 2}","{'total': 1, 'passengers': 0, 'crew': 1}",0.0,"While on approach at night,, the crew reported engine trouble. Shortly after the aircraft crashed on a golf course short of Runway 36R. Fuel starvation resulting from the captain's decision not to follow approved fuel crossfeed procedures. Contributing to the accident were the captain's inadequate preflight planning, his subsequent distraction during the flight, and contributing to the accident was the flightcrew's failure to monitor the fuel gauges and to recognize that the airplane's changing handling characteristics were caused by a fuel imbalance.",2,1,Air Taroma,"{'place_id': 372929368, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 183453, 'lat': '39.1014537', 'lon': '-84.5124602', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.6314206854000001, 'addresstype': 'city', 'name': 'Cincinnati', 'display_name': 'Cincinnati, Hamilton County, Ohio, United States', 'boundingbox': ['39.0520565', '39.2210368', '-84.7123900', '-84.3695773']}",USA,"Ohio, United States",OH
